Cycle,Stress,Cycle,Stress,Cycle,Stress
2411,444.6530339,80948,445.7932317,120449,465.9118982
2412,444.6530339,80949,445.7932317,120450,465.9118982
2413,444.6530339,80950,445.7932317,120451,465.9118982
2414,444.6530339,80951,445.7932317,120452,465.9118982
2415,444.6530339,80952,445.7932317,120453,465.9118982
2416,444.6530339,80953,445.7932317,120454,465.9118982
2417,444.6530339,80954,445.7932317,120455,465.9118982
2418,444.6530339,80955,445.7932317,120456,465.9118982
2419,444.6530339,80956,445.7932317,120457,465.9118982
2420,444.6530339,80957,445.7932317,120458,465.9118982
2421,444.6530339,80958,445.7932317,120459,465.9118982
2422,444.6530339,80959,445.7932317,120460,465.9118982
2423,444.6530339,80960,445.7932317,120461,465.9118982
2424,444.6530339,80961,445.7932317,120462,466.334564
2425,444.6530339,80962,445.7932317,120463,466.334564
2426,444.6530339,80963,445.7932317,120464,466.334564
2427,444.6530339,80964,445.7932317,120465,466.334564
2428,444.6530339,80965,445.7932317,120466,466.334564
2429,444.6530339,80966,445.7932317,120467,466.334564
2430,444.6530339,80967,445.7932317,120468,466.334564
2431,444.6530339,80968,445.7932317,120469,466.334564
2432,444.6530339,80969,445.7932317,120470,466.334564
2433,444.6530339,80970,445.7932317,120471,466.334564
2434,444.6530339,80971,445.7932317,120472,466.334564
2435,444.6530339,80972,445.7932317,120473,466.334564
2436,444.6530339,80973,445.7932317,120474,466.334564
2437,444.6530339,80974,445.7932317,120475,466.334564
2438,444.6530339,80975,445.7932317,120476,466.334564
2439,444.6530339,80976,445.7932317,120477,466.334564
2440,444.6530339,80977,445.7932317,120478,466.334564
2441,444.6530339,80978,445.7932317,120479,466.334564
2442,444.6530339,80979,445.7932317,120480,466.334564
2443,444.6530339,80980,445.7932317,120481,466.334564
2444,444.6530339,80981,445.7932317,120482,466.334564
2445,444.6530339,80982,445.7932317,120483,466.334564
2446,444.6530339,80983,445.7932317,120484,466.334564
2447,444.6530339,80984,445.7932317,120485,466.334564
2448,444.6530339,80985,445.7932317,120486,466.334564
2449,444.6530339,80986,445.7932317,120487,466.334564
2450,444.6530339,80987,445.7932317,120488,466.334564
2451,444.6530339,80988,445.7932317,120489,466.334564
2452,444.6530339,80989,445.7932317,120490,466.334564
2453,444.6530339,80990,445.7932317,120491,466.334564
2454,444.6530339,80991,445.7932317,120492,466.334564
2455,444.6530339,80992,445.7932317,120493,466.334564
2456,444.6530339,80993,445.7932317,120494,466.334564
2457,444.6530339,80994,445.7932317,120495,466.334564
2458,444.6530339,80995,445.7932317,120496,466.334564
2459,444.6530339,80996,445.7932317,120497,466.334564
2460,444.6530339,80997,445.7932317,120498,466.334564
2461,444.6530339,80998,445.7932317,120499,466.334564
2462,444.6530339,80999,445.7932317,120500,466.334564
2463,444.6530339,81000,445.7932317,120501,466.334564
2464,444.6530339,81001,445.7932317,120502,466.334564
2465,444.6530339,81002,445.7932317,120503,466.334564
2466,444.6530339,81003,445.7932317,120504,466.334564
2467,444.6530339,81004,445.7932317,120505,466.334564
2468,444.6530339,81005,445.7932317,120506,466.334564
2469,444.6530339,81006,445.7932317,120507,466.334564
2470,444.6530339,81007,445.7932317,120508,466.334564
2471,444.6530339,81008,445.7932317,120509,466.334564
2472,444.6530339,81009,445.7932317,120510,466.334564
2473,444.6530339,81010,445.7932317,120511,466.334564
2474,444.6530339,81011,445.7932317,120512,466.334564
2475,444.6530339,81012,445.7932317,120513,466.334564
2476,444.6530339,81013,445.7932317,120514,466.334564
2477,444.6530339,81014,445.7932317,120515,466.334564
2478,444.6530339,81015,445.7932317,120516,466.334564
2479,444.6530339,81016,445.7932317,120517,466.334564
2480,444.6530339,81017,445.7932317,120518,466.334564
2481,444.6530339,81018,445.7932317,120519,466.334564
2482,444.6530339,81019,445.7932317,120520,466.334564
2483,444.6530339,81020,445.7932317,120521,466.334564
2484,444.6530339,81021,445.7932317,120522,466.334564
2485,444.6530339,81022,445.7932317,120523,466.334564
2486,444.6530339,81023,445.7932317,120524,466.334564
2487,444.6530339,81024,445.7932317,120525,466.334564
2488,444.6530339,81025,445.7932317,120526,466.334564
2489,444.6530339,81026,445.7932317,120527,466.334564
2490,444.6530339,81027,445.7932317,120528,466.334564
2491,444.6530339,81028,445.7932317,120529,466.334564
2492,444.6530339,81029,445.7932317,120530,466.334564
2493,444.6530339,81030,445.7932317,120531,466.334564
2494,444.6530339,81031,445.7932317,120532,466.334564
2495,444.6530339,81032,445.7932317,120533,466.334564
2496,444.6530339,81033,445.7932317,120534,466.334564
2497,444.6530339,81034,445.7932317,120535,466.334564
2498,444.6530339,81035,445.7932317,120536,466.334564
2499,444.6530339,81036,445.7932317,120537,466.334564
2500,444.6530339,81037,445.7932317,120538,466.334564
2501,444.6530339,81038,445.7932317,120539,466.334564
2502,444.6530339,81039,445.7932317,120540,466.334564
2503,444.6530339,81040,445.7932317,120541,466.334564
2504,444.6530339,81041,445.7932317,120542,466.334564
2505,444.6530339,81042,445.7932317,120543,466.334564
2506,444.6530339,81043,445.7932317,120544,466.334564
2507,444.6530339,81044,445.7932317,120545,466.334564
2508,444.6530339,81045,445.7932317,120546,466.334564
2509,444.6530339,81046,445.7932317,120547,466.334564
2510,444.6530339,81047,445.7932317,120548,466.334564
2511,444.6530339,81048,445.7932317,120549,466.334564
2512,444.6530339,81049,445.7932317,120550,466.334564
2513,444.6530339,81050,445.7932317,120551,466.334564
2514,444.6530339,81051,445.7932317,120552,466.334564
2515,444.6530339,81052,445.7932317,120553,466.334564
2516,444.6530339,81053,445.7932317,120554,466.334564
2517,444.6530339,81054,445.7932317,120555,466.334564
2518,444.6530339,81055,445.7932317,120556,466.334564
2519,444.6530339,81056,445.7932317,120557,466.334564
2520,444.6530339,81057,445.7932317,120558,466.334564
2521,444.6530339,81058,445.7932317,120559,466.334564
2522,444.6530339,81059,445.7932317,120560,466.334564
2523,444.6530339,81060,445.7932317,120561,466.334564
2524,444.6530339,81061,445.7932317,120562,466.334564
2525,444.6530339,81062,445.7932317,120563,466.334564
2526,444.6530339,81063,445.7932317,120564,466.334564
2527,444.6530339,81064,445.7932317,120565,466.334564
2528,444.6530339,81065,445.7932317,120566,466.334564
2529,444.6530339,81066,445.7932317,120567,466.334564
2530,444.6530339,81067,445.7932317,120568,466.334564
2531,444.6530339,81068,445.7932317,120569,466.334564
2532,444.6530339,81069,445.7932317,120570,466.334564
2533,444.6530339,81070,445.7932317,120571,466.334564
2534,444.6530339,81071,445.7932317,120572,466.334564
2535,444.6530339,81072,445.7932317,120573,466.334564
2536,444.6530339,81073,445.7932317,120574,466.334564
2537,444.6530339,81074,445.7932317,120575,466.334564
2538,444.6530339,81075,445.7932317,120576,466.334564
2539,444.6530339,81076,445.7932317,120577,466.334564
2540,444.6530339,81077,445.7932317,120578,466.334564
2541,444.6530339,81078,445.7932317,120579,466.334564
2542,444.6530339,81079,445.7932317,120580,466.334564
2543,444.6530339,81080,445.7932317,120581,466.334564
2544,444.6530339,81081,445.7932317,120582,466.334564
2545,444.6530339,81082,445.7932317,120583,466.334564
2546,444.6530339,81083,445.7932317,120584,466.334564
2547,444.6530339,81084,445.7932317,120585,466.334564
2548,444.6530339,81085,445.7932317,120586,466.334564
2549,444.6530339,81086,445.7932317,120587,466.334564
2550,444.6530339,81087,445.7932317,120588,466.334564
2551,444.6530339,81088,445.7932317,120589,466.334564
2552,444.6530339,81089,445.7932317,120590,466.334564
2553,444.6530339,81090,445.7932317,120591,466.334564
2554,444.6530339,81091,445.7932317,120592,466.334564
2555,444.6530339,81092,445.7932317,120593,466.334564
2556,444.6530339,81093,445.7932317,120594,466.334564
2557,444.6530339,81094,445.7932317,120595,466.334564
2558,444.6530339,81095,445.7932317,120596,466.334564
2559,444.6530339,81096,445.7932317,120597,466.334564
2560,444.6530339,81097,445.7932317,120598,466.334564
2561,444.6530339,81098,445.7932317,120599,466.334564
2562,444.6530339,81099,445.7932317,120600,466.334564
2563,444.6530339,81100,445.7932317,120601,466.334564
2564,444.6530339,81101,445.7932317,120602,466.334564
2565,444.6530339,81102,445.7932317,120603,466.334564
2566,444.6530339,81103,445.7932317,120604,466.334564
2567,444.6530339,81104,445.7932317,120605,466.334564
2568,444.6530339,81105,445.7932317,120606,466.334564
2569,444.6530339,81106,445.7932317,120607,466.334564
2570,444.6530339,81107,445.7932317,120608,466.334564
2571,444.6530339,81108,445.7932317,120609,466.334564
2572,444.6530339,81109,445.7932317,120610,466.334564
2573,444.6530339,81110,445.7932317,120611,466.334564
2574,444.6530339,81111,445.7932317,120612,466.334564
2575,444.6530339,81112,445.7932317,120613,466.334564
2576,444.6530339,81113,445.7932317,120614,466.334564
2577,444.6530339,81114,445.7932317,120615,466.334564
2578,444.6530339,81115,445.7932317,120616,466.334564
2579,444.6530339,81116,445.7932317,120617,466.334564
2580,444.6530339,81117,445.7932317,120618,466.334564
2581,444.6530339,81118,445.7932317,120619,466.334564
2582,444.6530339,81119,445.7932317,120620,466.334564
2583,444.6530339,81120,445.7932317,120621,466.334564
2584,444.6530339,81121,445.7932317,120622,466.334564
2585,444.6530339,81122,445.7932317,120623,466.334564
2586,444.6530339,81123,445.7932317,120624,466.334564
2587,444.6530339,81124,445.7932317,120625,466.334564
2588,444.6530339,81125,445.7932317,120626,466.334564
2589,444.6530339,81126,445.7932317,120627,466.334564
2590,444.6530339,81127,445.7932317,120628,466.334564
2591,444.6530339,81128,445.7932317,120629,466.334564
2592,444.6530339,81129,445.7932317,120630,466.334564
2593,444.6530339,81130,445.7932317,120631,466.334564
2594,444.6530339,81131,445.7932317,120632,466.334564
2595,444.6530339,81132,445.7932317,120633,466.334564
2596,444.6530339,81133,445.7932317,120634,466.334564
2597,444.6530339,81134,445.7932317,120635,466.334564
2598,444.6530339,81135,445.7932317,120636,466.334564
2599,444.6530339,81136,445.7932317,120637,466.334564
2600,444.6530339,81137,445.7932317,120638,466.334564
2601,444.6530339,81138,445.7932317,120639,466.334564
2602,444.6530339,81139,445.7932317,120640,466.334564
2603,444.6530339,81140,445.7932317,120641,466.334564
2604,444.6530339,81141,445.7932317,120642,466.334564
2605,444.6530339,81142,445.7932317,120643,466.334564
2606,444.6530339,81143,445.7932317,120644,466.334564
2607,444.6530339,81144,445.7932317,120645,466.334564
2608,444.6530339,81145,445.7932317,120646,466.334564
2609,444.6530339,81146,445.7932317,120647,466.334564
2610,444.6530339,81147,445.7932317,120648,466.334564
2611,444.6530339,81148,445.7932317,120649,466.334564
2612,444.6530339,81149,445.7932317,120650,466.334564
2613,444.6530339,81150,445.7932317,120651,466.334564
2614,444.6530339,81151,445.7932317,120652,466.334564
2615,444.6530339,81152,445.7932317,120653,466.334564
2616,444.6530339,81153,445.7932317,120654,466.334564
2617,444.6530339,81154,445.7932317,120655,466.334564
2618,444.6530339,81155,445.7932317,120656,466.334564
2619,444.6530339,81156,445.7932317,120657,466.334564
2620,444.6530339,81157,445.7932317,120658,466.334564
2621,444.6530339,81158,445.7932317,120659,466.334564
2622,444.6530339,81159,445.7932317,120660,466.334564
2623,444.6530339,81160,445.7932317,120661,466.334564
2624,444.6530339,81161,445.7932317,120662,466.334564
2625,444.6530339,81162,445.7932317,120663,466.334564
2626,444.6530339,81163,445.7932317,120664,466.334564
2627,444.6530339,81164,445.7932317,120665,466.334564
2628,444.6530339,81165,445.7932317,120666,466.334564
2629,444.6530339,81166,445.7932317,120667,466.334564
2630,444.6530339,81167,445.7932317,120668,466.334564
2631,444.6530339,81168,445.7932317,120669,466.334564
2632,444.6530339,81169,445.7932317,120670,466.334564
2633,444.6530339,81170,445.7932317,120671,466.334564
2634,444.6530339,81171,445.7932317,120672,466.334564
2635,444.6530339,81172,445.7932317,120673,466.334564
2636,444.6530339,81173,445.7932317,120674,466.334564
2637,444.6530339,81174,445.7932317,120675,466.334564
2638,444.6530339,81175,445.7932317,120676,466.334564
2639,444.6530339,81176,445.7932317,120677,466.334564
2640,444.6530339,81177,445.7932317,120678,466.334564
2641,444.6530339,81178,445.7932317,120679,466.334564
2642,444.6530339,81179,445.7932317,120680,466.334564
2643,444.6530339,81180,445.7932317,120681,466.334564
2644,444.6530339,81181,445.7932317,120682,466.334564
2645,444.6530339,81182,445.7932317,120683,466.334564
2646,444.6530339,81183,445.7932317,120684,466.334564
2647,444.6530339,81184,445.7932317,120685,466.334564
2648,444.6530339,81185,445.7932317,120686,466.334564
2649,444.6530339,81186,445.7932317,120687,466.334564
2650,444.6530339,81187,445.7932317,120688,466.334564
2651,444.6530339,81188,445.7932317,120689,466.334564
2652,444.6530339,81189,445.7932317,120690,466.334564
2653,444.6530339,81190,445.7932317,120691,466.334564
2654,444.6530339,81191,445.7932317,120692,466.334564
2655,444.6530339,81192,445.7932317,120693,466.334564
2656,444.6530339,81193,445.7932317,120694,466.334564
2657,444.6530339,81194,445.7932317,120695,466.334564
2658,444.6530339,81195,445.7932317,120696,466.334564
2659,444.6530339,81196,445.7932317,120697,466.334564
2660,444.6530339,81197,445.7932317,120698,466.334564
2661,444.6530339,81198,445.7932317,120699,466.334564
2662,444.6530339,81199,445.7932317,120700,466.334564
2663,444.6530339,81200,445.7932317,120701,466.334564
2664,444.6530339,81201,445.7932317,120702,466.334564
2665,444.6530339,81202,445.7932317,120703,466.334564
2666,444.6530339,81203,445.7932317,120704,466.334564
2667,444.6530339,81204,445.7932317,120705,466.334564
2668,444.6530339,81205,445.7932317,120706,466.334564
2669,444.6530339,81206,445.7932317,120707,466.334564
2670,444.6530339,81207,445.7932317,120708,466.334564
2671,444.6530339,81208,445.7932317,120709,466.334564
2672,444.6530339,81209,445.7932317,120710,466.334564
2673,444.6530339,81210,445.7932317,120711,466.334564
2674,444.6530339,81211,445.7932317,120712,466.334564
2675,444.6530339,81212,445.7932317,120713,466.334564
2676,444.6530339,81213,445.7932317,120714,466.334564
2677,444.6530339,81214,445.7932317,120715,466.334564
2678,444.6530339,81215,445.7932317,120716,466.334564
2679,444.6530339,81216,445.7932317,120717,466.334564
2680,444.6530339,81217,445.7932317,120718,466.334564
2681,444.6530339,81218,445.7932317,120719,466.334564
2682,444.6530339,81219,445.7932317,120720,466.334564
2683,444.6530339,81220,445.7932317,120721,466.334564
2684,444.6530339,81221,445.7932317,120722,466.334564
2685,444.6530339,81222,445.7932317,120723,466.334564
2686,444.6530339,81223,445.7932317,120724,466.334564
2687,444.6530339,81224,445.7932317,120725,466.334564
2688,444.6530339,81225,445.7932317,120726,466.334564
2689,444.6530339,81226,445.7932317,120727,466.334564
2690,444.6530339,81227,445.7932317,120728,466.334564
2691,444.6530339,81228,445.7932317,120729,466.334564
2692,444.6530339,81229,445.7932317,120730,466.334564
2693,444.6530339,81230,445.7932317,120731,466.334564
2694,444.6530339,81231,445.7932317,120732,466.334564
2695,444.6530339,81232,445.7932317,120733,466.334564
2696,444.6530339,81233,445.7932317,120734,466.334564
2697,444.6530339,81234,445.7932317,120735,466.334564
2698,444.6530339,81235,445.7932317,120736,466.334564
2699,444.6530339,81236,445.7932317,120737,466.334564
2700,444.6530339,81237,445.7932317,120738,466.334564
2701,444.6530339,81238,445.7932317,120739,466.334564
2702,444.6530339,81239,445.7932317,120740,466.334564
2703,444.6530339,81240,445.7932317,120741,466.334564
2704,444.6530339,81241,445.7932317,120742,466.334564
2705,444.6530339,81242,445.7932317,120743,466.334564
2706,444.6530339,81243,445.7932317,120744,466.334564
2707,444.6530339,81244,445.7932317,120745,466.334564
2708,444.6530339,81245,445.7932317,120746,466.334564
2709,444.6530339,81246,445.7932317,120747,466.334564
2710,444.6530339,81247,445.7932317,120748,466.334564
2711,444.6530339,81248,445.7932317,120749,466.334564
2712,444.6530339,81249,445.7932317,120750,466.334564
2713,444.6530339,81250,445.7932317,120751,466.334564
2714,444.6530339,81251,445.7932317,120752,466.334564
2715,444.6530339,81252,445.7932317,120753,466.334564
2716,444.6530339,81253,445.7932317,120754,466.334564
2717,444.6530339,81254,445.7932317,120755,466.334564
2718,444.6530339,81255,445.7932317,120756,466.334564
2719,444.6530339,81256,445.7932317,120757,466.334564
2720,444.6530339,81257,445.7932317,120758,466.334564
2721,444.6530339,81258,445.7932317,120759,466.334564
2722,444.6530339,81259,445.7932317,120760,466.334564
2723,444.6530339,81260,445.7932317,120761,466.334564
2724,444.6530339,81261,445.7932317,120762,466.334564
2725,444.6530339,81262,445.7932317,120763,466.334564
2726,444.6530339,81263,445.7932317,120764,466.334564
2727,444.6530339,81264,445.7932317,120765,466.334564
2728,444.6530339,81265,445.7932317,120766,466.334564
2729,444.6530339,81266,445.7932317,120767,466.334564
2730,444.6530339,81267,445.7932317,120768,466.334564
2731,444.6530339,81268,445.7932317,120769,466.334564
2732,444.6530339,81269,445.7932317,120770,466.334564
2733,444.6530339,81270,445.7932317,120771,466.334564
